dish_id,dish_name
19955,Jamun Sorbet Shake
19956,Rice Mutton Curry Combo
19957,Dhokla Sandwich
19958,Milk Cake.
19959,Kombucha
19960,Dal+Veg+Choice Of Bread/Rice
19961,Chana Garlic Koliwada Fry
19962,Tomato Chilli Wedges
19963,Soan Puff (9pcs Pack)
19964,Dou Mango Matcha
19965,Bhelpuri Jar 200g
19966,Garlic naan
19967,STEAMED RICE
19968, Garlic  Marinara Toasty
19969,Pepsi soft drink bottle 400ml
19970,Chimichurri Dip.
19971,Pork Fry
19972,Green Peas Curry (250 Gm)
19973,Onion Dosa ( desi ghee)
19974,Celestial Milk Chocolate
19975,Ghee Paper Dosa
19976,Cheese Corn Nuggets ( 6 Pcs )
19977,Breakfast combo -3 (4 Rice Idli + 2 Medu Vada)
19978,Crunchy Chicken Burger
19979,1/2 Kg Blueberry Cold Cheesecake
19980,Chole Chawal    
19981,Cold Coffee (250Ml)
19982,Peri Peri Chicken Strips - 3 pc
19983,ROASTED SPICY CHICKEN WINGS
19984,Mexican Non Grill Sandwich
19985,Uchhe Kumro Boti
19986,Rava Plain Dosa                                                   
19987,Chocolate Lassi
19988,Cheez tomato
19989,Corn Paneer Masala
19990,Penne Red Sauce Pasta
19991,Dal Makhani RTE 300g
19992,Pork Chow 
19993,Vegetable Maggi Butter (350 Gm)
19994,Black Forest Cake (500 gms)    
19995,Tandoori Paneer Pizza [Medium]
19996,Chingri Fish Thali
19997,American Grilled Chicken Burger + American Grilled Chicken Burger
19998,Paneer Tikka Roll + 1 Thums Up [250 ml] + Gulab Jamun [1 Pc]
19999,Afghani Chicken Non-Veg
20000,Egg masala (2 pic)                     
20001,"BK Veggie Burger+Fries(Reg)+Coca Cola,"
20002,Paneer Sathe
20003,Chicken Shezwan Pizza
20004,Flat Croissant With Mango Pistachio Cream
20005,Mix Non Veg Noodles
20006,Alphonso Mango Cone
20007,Plain pulao
20008,Kesari Bath
20009,Veg Noodles with Matar Paneer
20010,Paan shake
20011,Paneer Afgani Masala
20012,kashifal(sweet) + Raita + poori(5pcs)
20013,Korean Spicy Veg Burger
20014,Truffle Delight Pastry
20015,Capsicum Onion Pizza [PC]
20016,Tikka Chicken Fried (6 Pcs)
20017,Chicken Dum Family Pack (3200ml)
20018,Mutton Biryani With Gravy 
20019,Chimichurri Chicken Wrap
20020,Red Velvet Cake [1 Kg]
20021,Lychee & Lychee
20022,Corn Fried Rice
20023,Chesse Aloo Tikka Sandwich
20024,Thums Up - 300ml Can
20025,Veg mix chowmin
20026,Iced Filter Coffee Sugar Free
20027,Vegan Sicilia Pizza by Chef Sarah
20028,Hyderabadi Paneer Subz Biryani - Serves 1.
20029,Cheese Volcano Chicken Delight
20030,Artisan Red Velvet Ice Cream Cake [500 Ml]
20031,Kaju gathiya
20032,Red Velvet Pastry & New York Cheesecake (Box of 2)
20033,Mutter Paneer
20034,Paneer Tikka Masala  
20035,Besan Nankhatai Cookies [250 G]
20036,Veg Spring Roll (dry)
20037,Dal fry balti
20038,Paneer Afgani Kebab
20039,Vegetable thukpa soup
20040,Paneer Masala Special
20041,Hakka Noodles Chicken             
20042,Thai Khao Pao Fried Rice Pork             
20043,Mixed Parathaa
20044,Chilli Pork (dry)
20045,Veg Supreme Maggi
20046,Vilayti Sabz
20047,Punjabi Treat Pizza
20048,Hot & Sour Veg Soup
20049,Ragi Onion Dosa
20050,Veg Raita Small                       
20051,Cheese Classic Zinger Burger - DOTD
20052,Mushroom Roll + Pineapple Pastry
20053,Aloo Paneer
20054,Vanilla cookies 100 gms
20055,Penne Pasta In Pink Sauce Served With Butter Bread
20056,Veg Mushroom Soup Chow
20057,Paneer chilli roll                       
20058,Lung Fung Soup Chicken
20059,Garlic Chicken In White Sauce
20060,Baby Corn with Sweet Corn Soup
20061,Whole Wheat Poori (3 pcs)
20062,Noodles
20063,Tandoori platter
20064,Strawberry Milk Shake (Seasonal)
20065,Veg. Rice Noodles
20066,McSpicy Paneer Burger + Fries (M) + Piri Piri Spice Mix
20067,Bbq Chicken Wings Pcs 6
20068,Paneer do-pyaja
20069,Dhaba Murgh Butter Naan Combo
20070,Mixed Veg Soup
20071,Paneer Pepper Masala
20072,Sanghai Fried Rice Veg              
20073,Frozen Yogurt Bar - Blueberry-Pack of 4
20074,Chicken Lollipop(4PC)
20075,Egg Chowmein [Half ]
20076,Chicken Malwani
20077,Aglio Olio
20078,Butter Uttappam
20079,Trofie Al Pesto
20080,Veg Schezwan
20081,Aam Panna ( Aam Pora Sorbot)
20082,Coffee Rasgulla Tiramisu
20083,Choclate cupcakes
20084,Pepper Panner
20085,Veg Biryani + Raita (Serves 2)
20086,Idiyappam (bf)
20087,Octopus Stir Fry  
20088,Soft Drinks 
20089,Choila Bowlj
20090,Chicken Biryani & Paratha Meal
20091,Mix veg chowmin 
20092,Cake  (500Gm)
20093,Brownie Blast Chocolate Ice Cream
20094,Rajma Rasila
20095,Egg Chicken Fried Rice
20096,Eggless Pineapple Pastry (Pack Of 2Pcs)
20097,Paneer Amritsari (250 Gms)
20098,Onion Uthappam                                                    
20099,Dal Snack
20100,Schezwan Cheeze
20101,Sweet Lime
20102,Chilli Chicken + Noodles
20103,BLUEBERRY CAKE E/L 500g
20104,Jalapeno Cheese Pouches
20105,Chicken Seek Kabab (10 Pcs)
20106,Cheese veg roll [double]
20107,Fried Papad 
20108,Garlic Bread Stick
20109,Butter Kofta
20110,Kesar Dry Fruit Modak
20111,Butterscotch?falooda
20112,Triple Combo Roll
20113,Burger Bun (4pcs)
20114,Burrata & Tomato
20115,1 Lachha paratha + 1 Chicken 65
20116,Plain slice
20117,Chicken Tikka (6 Pcs) (boneless)
20118,Cheese Volcano Blazing Chicken (Medium Plus)
20119,Bengena special pitika
20120,Golden Fantasy Ice Cream Cake (500 Ml)
20121,Fish Amritsari
20122,Matka Malai Kulfi [pack Of 2]
20123,Shahi Gulkand Matka Kulfi (pack Of 2)
20124,Father's Day Spl Kitkat 500Gm
20125,Popo's Veggie Delight Pizza
20126,Vegetable Cheese Burger.
20127,Chill O Coffee
20128,Lemon Chilli Sprinkler (2pcs)
20129,Pork With Dry Bamboo Shoot-Naga Mini Meals
20130,Fine Sev
20131,Schezwan chicken 8 pieces
20132,Kadhi Rice [Large]
20133,Fanta 
20134,Chicken Pakoda 1plate (6pics)
20135,Fish goan curry
20136,Schezwan Mixed Fried Ricewith Raita
20137,Triple Cookie
20138,Paneer Afghani Tandoori Momos [8 Pieces]
20139,Regular Graden Fresh Pizza
20140,Killer Kebab Platter [Serves 4]
20141,Mix veg
20142,Chicken Kati Kebab Roll
20143,Pizza McPuff?
20144,Kulcha Pizza Slice
20145,Cheese Burgers
20146,Shahi Murgh Biryani
20147,Jackfruit chips
20148,Chicken Cheese Momo Chilly
20149,Jeera Rice + Dal Makhani.
20150,Indiana Veg Pizza - Regular
20151,Benofie Cake 500gm
20152,Loose Prawns
20153,Cream Of Chicken
20154,Khara Bhath
20155,Pork tibetan thukpa
20156,Ob Paneer Peppery     
20157,Hazelnut Rocher Ice Cream Rocks
20158,Big Lassi.
20159,Aata Biscuit
20160,Manchurian Cheese
20161,Vrat Aloo Pattice (2 pcs) & Sabudana Vada (2 pcs)
20162,Pork Singapore Fried Rice
20163,Onion Kachori 1 PC
20164,Tomato Uttapam (Served with Chutney and Sambar)
20165,1 Pc Mutton Korma + 2 Rumali Roti + Cold Drinks
20166,Watermelon Punch
20167,Iced Mint And Lemon Tea
20168,Medium Fanta
20169,PeriPeri Eggs Protein Plate
20170,Veg Kabuli 
20171,Home style chicken
20172,Chicken Meatball Kebab
20173,Koraishutir Kochuri & Alur Dom (4 Pcs)
20174,Squid Fried Rice                                                 
20175,"Butter Chicken, Dal Makhani Deluxe Thali"
20176,Full English
20177,Butter Papad
20178,RASHBHARI
20179,Beef innards Thali
20180,Blissful Red Velvet Cake With Pink Gerberas Bouquet
20181,Chicken Chowmein With Veg Manchurian 
20182,Kadai Paneer Kathi Roll.
20183,Aloo Kulcha 1 Pc + Chole + Soya Masala Chaap (3 Cp)
20184,Coke 500ml
20185,Muska bun
20186,Chicken Biryani With Fruit Salad With Cream
20187,Kalash special mix veg
20188,Extra Aviyal
20189,Chicken musallam                                                             
20190,Rose Rasgulla Box
20191,Spring Roll (8pcs)
20192,Chicken Keema With 2 Lacha Parantha
20193,Loaded Paneer Popcorn Multigrain Sub
20194,Peri Peri Margherita
20195,Badam Lachchha 200 Gram Pkt
20196,Chocolate Truffle Thick Shake
20197,Steamed chicken dumplings [10 pieces]
20198,Chicken Butter Masala(4 Pcs) + 3 Butter Naan+ Jeera Rice(full)
20199,Pork fried rice schezwan
20200,Aloo Paneer Dry
20201,Milk Crown (6 Pcs)
20202,Mirinda
20203,Chicken Special Roll
20204,Malai Mathi
20341,Mango Roll Sandesh
20205,Chicken Tandoori+Special Chicken Egg Cheese Roll                                                                           
20206,Dal muglai
20207,Tender Coconut No Added Sugar 500ml
20208,Jain Pulav Cheese (400 Gms)
20209,Cauliflower munchurian gravy
20210,Malai Paneer Tikka Medium
20211,Paneer Rara
20212,Andhra Paneer Biryani (Serves 1)
20213,Paneer Tikka Biryani Bowl
20214,Honey chilli chicken
20215,Red Sauce penne Pasta
20216,Talsash (Large)
20217,Poori Sagu [3]
20218,Iced tea
20219,Big Bomber Burger
20220,Pineapple 
20221,Avocado Corn Bean Salad
20222,Kadai Paneer With Laccha Paratha
20223,Bali Prawn [Half]
20224,Paneer Triple Fried Rice
20225,Moong Chakki
20226,Sweet Lassi                                     
20227,Banana Slice
20228,Chicken Kothu Parotta
20229,Crispy prawns
20230,  Vietnamese Iced Coffee
20231,Chicken Chow Soup
20232,Uttapam Platter                                                   
20233,Chicken Tawa Masala 
20234,Veg Bibimbap
20235,Tawa Fish Masala
20236,Roti With Dal And Paneer Gravy
20237,Chicken Sausage Quesadilla
20238,Dragon Gobi
20239,Mix raita [full]
20240,Milk (serves Two)
20241,Ghee Rice &beef Curry Combo
20242,Paneer Masala
20243,Soya Lasooni Masala
20244,Pistachio Berry Cake (1250 Ml)
20245,Chilli Chicken (
20246,Vegetarian Stroganoff
20247,Chocolate Chip Cupcakes [9pcs]
20248,Vegetable Burger (1 PC)
20249,Paneer [250 Grams]
20250,Syrup Thandai 700ml
20251,Tawa chicken
20252,Paneer Hariyali
20253,Kadhi Pakoda(Punjabi Style)
20254,Choco Chip Cookie
20255,Butter  Cheese  Masala  Dosa
20256,Chocolate Pastry 
20257,Non-veg Hawaiian Pizza Regular
20258,Tawa Chicken Gravy
20259,Steamed Rice (750ml)
20260,Onion Masala Uttapam
20261,Parippu Vada
20262,Veg Chowmein  
20263,Sambhar Medu Wada .
20264,Fresh Fruit Custard
20265,Kerala Paratha & Egg Curry
20266,Culcatti  Mukhwas (100Gm)
20267,Chicken Jhal Frizy
20268,Wheat Puri
20269,Chicken Chow mein
20270,Kamal Kakdi Ki Sabji
20271,Red Rice Payasam Pasi
20272,Chhana [100 grams]
20273,Beef kebab fried rice + chicken kebab kanti
20274,Butter dosa 
20275,Pork momo steam 8 pieces
20276,Beans Carrot Poriyal
20277,Paneer Manchurian+ Veg Fried Rice
20278,Chef's Special Drunken Noodles
20279,Macaroni Special Pizza Regular
20280,Tam Tam Khaman
20281,Espresso Cupcakes [15pcs]
20282,Classic Zinger Mojito Combo
20283,Kitkat Cake [500 Gm]
20284,Chipotle Crunchy Aloo Burger Super Saver Combo
20285,Salad Suki Mix
20286,Khoya matar
20287,Mixed Fried Rice (Full)
20288,Dragon Chopsuey
20289,Korean Style Spicy Tteokbokki Chicken
20290,Non-Veg Soup Meal
20291,Chinese Combo 1 Fried Rice + Manchurian
20292,Seed Mix 250g
20293,Black Forest love cake(500gm)
20294,Sabzi diwani handi do pyaza
20295,Sing Bhujia
20296,Jeera Onion Pulao
20297,Donne - Mushroom Biryani
20298,Fried Rice Manchurian Comb 
20299,"Matka Chicken Dum Biryani [1 kg, Serves 2]"
20300,Plain Dosa (1pc)                                  
20301,V Cut Cheesy Peri Peri
20302,Milk Masoor Pak
20303,Penne McN Cheese & Chicken Pasta + 2 PC Plain Garlic Bread
20304,Coco Chia Prosh Pot
20305,Hibiscus passion
20306,Lime Iced Soda 
20307,Mixed Vegetable Pakora
20308,Chocolate Bar Cranberry 100g
20309,Mishti Dahi (500gms)
20310,Shahi Paneer - Feast Thali
20311,Paneer Chilli (Gravy)
20312,Navaratan Korma
20313,Filter Coffee Family Tub 500 Ml
20314,Aloo Chop (1Pc)
20315,Butter Naan    
20316,Chilly Fish Dry
20317,Californian Wild Forest Berries Ice Cream [140 ML]
20318,Chicken Spring Rolls 
20319,Mitha Ghewar (Big)                               
20320,Ragi Idly
20321,Chinese Chop Suey
20322,Curd salted
20323,Medu Wada
20324,Mixed Boiled Vegetables
20325,Kalojam (4pcs)
20326,Tender Coconut Pudding
20327,Honey chilly potato
20328,DARK RASPBERRY CAKE 500g
20329,Vegetable Pulao
20330,Prawns kadai
20331,Chicken Darjeeling Fried Peri Peri Momo
20332,Mysore Bajji(4)
20333,Mix Fruit Cake [Half KG]+White Forest Haf Kg                                                  
20334,Puri 2pc + Upma (250ml)
20335,Plain Toast 200gm
20336,Veg Stir Fry
20337,Full Biryani(2Chicken Pieces)
20338,Keto Club Chicken Salad
20339,Moong chakki
20340,Eggless Chocolate Truffle Pastry
20342,Green Apple Mocktail
20343,Pork Hot Sour Soup
20344,Brownie Box Of 6 (Buy 5 Get 1 Free)
20345,Veg Dry Pasta
20346,Masala dosa
20347,Gobi Manchurian Dry Medium
20348,Smoky Grill Full Leg Pc Rice Bowl
20349,Chicken Manchurian (gravy) (boneless)
20350,Lucknowi Pepper Paneer Biryani (Serves 4)
20351,Vegetable Kashmiri Seekh Kebab
20352,Kadhi Punjabi
20353,Dal Fry [Serves 2]
20354,Gobhi Manchurian
20355,Desi Egg Curry Rice Bowl [Serve 1]
20356,Chocolate Overload Brownie
20357,Korean Spicy Paneer Burger Combo.
20358,4 Roti with Chicken Curry 3 Ps
20359,Toasty Paneer Garlic Bread
20360,Cold Coffee                                                                                             
20361,Spicy Paneer Burger
20362,Tawa Butter Roti     
20363,Vanila Shakes
20364,Mamagoto's Chicken Broth For The Hungry Soul
20365,Mixed Juice
20366,Mango Sorbet Shake (Vegan)
20367,Pork Macaroni With Pork Keema (Minced Meat )
20368,Lime Tea
20369,Doodh Laddu
20370,Dal Makhani (420g)
20371,Veg Thai Fried Rice 
20372,Aloo Pakoda [10 Pieces]
20373,Veg Himalayan Steam Momo
20374,Cheese Maggi
20375,Tiger Mutton Pan Fried Momo
20376,CHICKEN FRIED RICE (MUMBAI STYLE)
20377,Ghar Ka Moong Dal Halwa [100 gm]
20378,Thandai Milkshake
20379,Raita - Mixed 250 Ml
20380,Chicken Patiala( 2/4/8 Pcs.)
20381,Green Chilli (Chicken)  
20382,Bhugni Plate
20383,Fried chicken with brown sauce
20384,Stuffed Kulcha Onion 
20385,SPECIAL UTTAPAM
20386,Sweet Lime Water                             
20387,Golden Fry Babycorn
20388,Chilly Chicken (Gravy)
20389,1 Veg fried rice + 1 Butter Naan                                                        
20390,Pani Puri [6 Pieces]
20391,VEG CANTONESE NOODLES
20392,Rice & Paneer Masala
20393,Veg Chilli Garlic Noodles Bowl.
20394,Chilly panner masala
20395,Strawberry boba   [350 ml]
20396,Safed Chawal
20397,Regular Fish Thali
20398,Smoked Soya Tikka Kebab
20399,Pink Rose Bouquet
20400,Bbq Chicken Pizza Regular
20401,Banana Leaf Paneer Paratha
20402,Chicken roll
20403,Aloo Gobhi (360g)
20404,Dinner Roll
20405,Chicken Penne Arrabiata
20406,Strawberry Bubblegum
20407,Spicy Roasted Papad
20408,Garlic Prawns Gravy
20409,Brownie & Nutella Milkshake
20410,Veg Hakka Noodles 500 Ml - Serves - 1
20411,Chicken malai tikka (8 pic)                                                                                                             
20412,Local Wine (250Ml)
20413,Cold    Coffee
20414,Corn Rice
20415,Mushroom Bread Toast
20416,Jeera Rice [half]
20417,Yellow dal fry
20418,Tomato Cheese Pasta with veggies
20419,Thali Express Special Thali   
20420,Andhra Veg Carrier Thali (2 To 3 Persons)
20421,Aloo Matar Thali Meal
20422,Onion Garlic
20423,Mewa Bite Assorted (24pcs)
20424,Chicken chilli momos
20425,Chicken Egg Shanghai
20426,Arrabbiatta Spaghetti Non Veg
20427,Veg Shanghai
20428,Chicken Wings(6pcs)
20429,Fried Chicken Wrap
20430,Tfc burger
20431,Biriyani egg
20432,Chicken Tadka
20433,Anna pocket friendly thali
20434,Ex Cheese Mushroom Pizza
20435,Total Treat Delight Hamper
20436,Fried  Grilled Chicken 
20437,Ex Cheese Double Chicken Loaded Pizza
20438,Strawberry crusher
20439,Jain vegetable uttapam
20440,Egg pakoda                                                                                                                                            
20441,Mysore Ghee Roast Dosa
20442,Magic Special Sandwich
20443,Dum Aloo Biryani Bowl
20444,Plain Herbed Garlic Bread
20445,Kids Birthday Pizza Party with Chocolate Cake (pack of 10)
20446,Veg Pakora (8 Pcs)
20447,Gajar Halwa
20448,Shaandaar Dawat with Haleem (Serves 3)
20449,Chicken Cheese Wrap
20450,Veg Honey chilli momo
20451,Black Forest Classic Cakes
20452,Paneer Wraps
20453,High Fibre Salad
20454,VEG SEZCHUWAN RICE
20455,Triple Chicken Fried Rice
20456,Dragon Paneer Dry
20457,Chicken cafreal stuffed poe
20458,Paneer Tikka Fried Achari Momos [8 Pieces]
20459,Methi Paratha Curry 1no
20460,Milk Mysore Pak  (250 gm)
20461,Aloo Methi Dry (250 Gm)
20462,Chatak Pataka Fries
20463,Vada Sambar
20464,Chicken Maharaja(4Pcs)
20465,CRISPY CHILLI POTATO
20466,Healthy Cherupayar Dosa
20467,Fatar Basal Do Pyaza
20468,Cabbage Rice 450 Ml + Veg 250 Ml + Fryums + Pickle
20469,Veg munchurian gravy
20470,Chocolate Cake [500 gram ]
20471,Gulab Jamun Ice Cream 100ml
20472,Veg Dum Biryani Medium
20473,Kadahai Paneer
20474,Chilli Garlic Fried Rice Chicken             
20475,Soft Drinks
20476,Cheese  Onion  Podi  Dosa
20477,Fish N' Chips
20478,Babycorn Chilli
20479,Florentine Roast Chicken Pan Pizza
20480,Cheese Corn Momos [8 Pieces]
20481,Cheese Garlic Bread.
20482,Moth Mixture (400 Gms) Jar
20483,Egg chicken chowmein
20484,Kesar Bhog [1 Piece]
20485,Classic Cold Coffee (Regular) & Chicken Cheese Burger.
20486,Veg Creamy White Penne Pasta
20487,Hunana style preparation chi
20488,Yellow Dal Butter Fry 
20489,Gulat Kabab
20490,Dum Aloo Punjabi Large
20491,Aloo Paratha Curd Meal (2 pcs)
20492,Healthy himalayan combo
20493,Beef Macaroni
20494,Chicken Fried Rice
20495,Rava Kichadi
20496,Malai Cheese Kebab
20497,Splish Splash Ice Cream (Small Scoop)
20498,Strawberry Melon Fusion Smoothies
20499,Assorted Fudge
20500,Chicken Handi
20501,Chicken Butter Steam Momos Spicy
20502,Crispy baby corn chilli+Mix chowmien                                                                    
20503,Sliced Pork With Mushroom
20504,Cheese idli [2 pieces]
20505,Crunchy Butterscotch Gourmet- Ice Cream Tub [1 Litre]
20506,Choco frappuccino   [350 ml]
20507,Dal Makhani Rice Bowl
20508,Jalapeno Paneer Cheese Burger Wrap.
20509,Jamun Kulfi (pack Of 2)
20510,Crispy Garlic Bread Thins
20511,"Chocolate Hazelnut Crunch Cake [500 Gms, Serves 4-6]"
20512,Arrabiata
20513,VANILLA SHAKE
20514,Pork Slice                           
20515,Chicken Fry Momos ( 8 Pcs )
20516,Veg Chilli Momos [8 Pieces]
20517,Kadala Curry
20518,Tadka Pudina Chaas
20519,Soan Papdi Desi Ghee 900g
20520,Fry
20521,Garlic Chicken (8 Pes)
20522,Laddu Special Motichoor
20523,Cheese roll
20524,Atta Namkeen Cookies [250 G]
20525,Teatime Puff Cookies
20526,Prawn Chow
20527,Chilli prawn
20528,Butter Laccha Paratha 1no
20529,Lemon Water(Mix)
20530,Kaju Mango Choco Bites (1kg)
20531,Paneer Butter Uttapam
20532,Mughlai Special Chicken Fried Rice (chef's Special) With Raita
20533,Pork Spareribs Salt And Pepper
20534,Chilli Chicken Dry
20535,Beef noodles        
20536,Veg Crispy Chilli Garlic Noodles
20537,Upma(300gm)
20538,Indian Tandoori Roll Chicken Meal
20539,Pista Salted
20540,Gobhi chilly 
20541,DAHI VADA
20542,Paneer Lahori
20543,Murg Dum Biryani Thali
20544,1 Dal Makhani + 3 Butter Naan                                                                                                                       
20545,Veg club sandwich veg
20546,Avocado Delight
20547,Mutton Dak Bungalow with egg (03pcs)
20548,Egg spl thali
20549,Hot & Crispy
20550,Bbq Chicken(burger)
20551,Thai Pork Soup
20552,Butterscotch Full Cream Pastry
20553,Chicken Barbeque Sizzler
20554,Mackerel Thali
20555,Prawn Clear Soup 
20556,Hot And Sour Veg Soup
20557,Whole Tandoori Jumbo Pomfret [utn]
20558,Vegetarian Soup
20559,Pork
20560,Egg Rice        
20561,Aloo Patty Roll
20562,Paneer Paratha + Raita
20563,Dutch Truffle Pastry
20564,Butter Garlic Pepper Mushroom Soup
20565,Ragi and dates slice dry slice
20566,American Mayo Burst Chicken Burger
20567,Barbecue Chicken Wings
20568,Veg Kimchi Fried Rice [With Egg]
20569,Tandoor Salad (Green)
20570,Mutton Galouti Kebab  (6 pcs)
20571,Rabri malai soya champ
20572,Mutton Seekh Kabab
20573,Cranberry
20574,Garlic Fry Rice
20575,Mushroom Pepper Fry 
20576,Rs152 Off - Chimichurri Crispy Chicken Burger Value Combo
20577,Blue Berry Chees Pastry
20578,Cappuccino (S) + Iced Coffee (S)
20579,Double Tikki Chicken Burger
20580,Gulab Jamun (2 Pcs)        
20581,2 Spl Aloo paratha with butter and Chef special raita 
20582,Americano Hot
20583,Methi Khakhra
20584,2 Plates Chicken Dum Biryani (Full) + (2 Pcs) Fish Cutlet
20585,Chicken Thai Fried Rice
20586,Korean Burst Chicken Burger with Med Fries
20587,Peda
20588,Tandoor Rotti
20589,Veg Polo Club Sandwich
20590,Salted Methi [1 Kg]
20591,Single Serve Combo - Dal Makhani with Jeera Rice & Salad + Chaas
20592,Melting Cheese Burger
20593,Chicken Biryani Special With Gravy 
20594,Manchurian + Noodle.
20595,Tandoori Momos Chicken
20596,Aloo Cheese Paratha With Raita
20597,Butter Croissant
20598,Tandoori Broccoli + Chicken Tikka
20599,German Black Forest Half Kg
20600,Chicken Seekh Malai Kebab
20601,Aloo Paratha Sabji
20602,Assorted Cheese Cakes (600 Gm)
20603,Vegetable Kofta
20604,Atta Bread
20605,CHOLE PURI
20606,Chorizo Poi
20607,Chicken Manchow Soup   
20608,Kanha Bhog (Per Pc)
20609,Cheese Onion Rava Masala Dosa
